OBJECTID,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,Visibility,Shape_Leng,Shape_Area,area_m2
428,112058511,2003-11-20,2,NA,NA,0.338,0,NA,466,46600,250000,0.0254199318877,3.10175099104e-5,337743.0315986229
17463,112058899,2013-08-19,2,NA,NA,0.31954863,0,NA,466,46600,250000,0.0306126938459,2.93432570432e-5,319548.63436035067
5504,112058621,2003-11-20,2,NA,NA,0.319,0,NA,466,46600,250000,0.0344292298039,2.93175718179e-5,319241.82286727754
16625,112059055,2013-08-19,2,NA,NA,0.25250471,0,NA,466,46600,100000,0.0230011903567,2.31847340559e-5,252504.71169928415
13489,112058109,2003-11-20,2,NA,NA,0.26,0,NA,466,46600,100000,0.0198602344685,2.38837071259e-5,250732.83980234625
14101,112059275,2013-08-19,2,NA,NA,0.24501741,0,NA,466,46600,100000,0.0174809799659,2.24954170811e-5,245017.41047627933
16354,112057955,2013-08-19,2,NA,NA,0.55093076,0,NA,466,46600,250000,0.0399888262155,5.06100283707e-5,226042.08321219633
15924,112060117,2013-08-19,2,NA,NA,0.21036577,0,NA,466,46600,100000,0.0252671596392,1.93091917912e-5,210365.77190013218
15547,112059031,2013-08-19,2,NA,NA,0.1848611,0,NA,466,46600,100000,0.0307911417297,1.69741876336e-5,184861.09150638338
7602,112059735,2013-08-19,2,NA,NA,0.17078431,0,NA,466,46600,100000,0.0182341756384,1.56776138692e-5,170784.31693752366
22167,{D7477FD3-AAF4-4691-A64C-307E39E4420B},2013-08-19,2,NA,NA,0.17041024,0,NA,466,46600,100000,0.0158357496869,1.56506937355e-5,170410.24316508137
14970,112058005,2014-01-23,2,NA,NA,0.16237943,0,NA,466,46600,100000,0.0229804953311,1.49158028761e-5,162379.40620967
1755,112040135,2013-08-19,2,NA,NA,0.15279972,0,03090101033660,436,43603,500000,0.0468637796476,1.40349874847e-5,152799.72102246628
3235,112057773,2003-11-20,2,NA,NA,0.159,0,NA,466,46600,100000,0.0182660318973,1.46434561546e-5,152700.47483169637
22171,{BD9AC194-BA8A-400D-8A2E-5389CBDEC6A6},2013-08-19,2,NA,NA,0.14986227,0,03090101048010,436,43600,500000,0.0380163897972,1.37623242867e-5,149862.2666791121
13494,112059149,2013-08-19,2,NA,NA,0.14277489,0,NA,466,46600,100000,0.0190413811426,1.31089335112e-5,142774.8752151765
10152,112058027,2003-11-20,2,NA,NA,0.13,0,NA,466,46600,100000,0.0162758524273,1.19299907452e-5,129883.05074242502
5800,112058637,2013-08-19,2,NA,NA,0.21760992,0,NA,466,46600,100000,0.0362333138083,1.99859701786e-5,129039.10351755755
12959,112058859,2003-11-20,2,NA,NA,0.125,0,NA,466,46600,100000,0.0152408866635,1.14447063467e-5,124629.00082603749
5136,112040549,2013-08-19,2,NA,NA,0.11900394,0,NA,466,46600,100000,0.0162956201842,1.09273996314e-5,119003.93937970907
15555,112060207,2013-08-19,2,NA,NA,0.09984165,0,NA,466,46600,100000,0.0159945872006,9.16374203518e-6,99841.64772499143
22222,{9B142322-1E36-4B44-92A6-B39221BB2869},2013-08-19,2,NA,NA,0.08400708,0,NA,466,46600,100000,0.018176426323,7.71365216427e-6,84007.08228806616
14887,112040647,2013-08-19,2,NA,NA,0.07960438,0,NA,466,46600,100000,0.012557561763,7.30907555287e-6,79604.37859621225
10632,112040395,2013-08-19,2,NA,NA,0.07767793,0,NA,466,46600,100000,0.0118219547121,7.13346057114e-6,77677.93265606859
3443,112040593,2003-11-20,2,NA,NA,0.076,0,03090101033884,390,39004,250000,0.0101950599387,6.98102818056e-6,76024.27705158984
16546,112040783,2013-08-19,2,NA,NA,0.07417081,0,NA,466,46600,100000,0.010708894293,6.80932856566e-6,74170.81005253084
13241,112058019,2013-08-19,2,NA,NA,0.17113207,0,NA,466,46600,100000,0.0208238515953,1.57175697045e-5,73448.41975461971
10724,112059339,2013-08-19,2,NA,NA,0.07308282,0,NA,466,46600,100000,0.0155089636423,6.70942039331e-6,73082.82335219758
1002,112059717,2013-08-19,2,NA,NA,0.07151428,0,NA,466,46600,100000,0.013851979098,6.56517057602e-6,71514.2626449616
4128,112058439,2013-08-19,2,NA,NA,0.06435011,0,NA,466,46600,100000,0.00952639038818,5.90959589732e-6,64350.10844785115
22212,{0250FEE2-F304-4EBB-9B56-23812B1C7A06},2013-08-19,2,NA,NA,0.06389391,0,NA,466,46600,100000,0.0102330191005,5.86713896001e-6,63893.90088618547
9757,112039979,2013-08-19,2,NA,NA,0.06380041,0,NA,466,46600,100000,0.0103155368485,5.8608796796e-6,63800.41766308318
17171,112057705,2013-08-19,2,NA,NA,0.06313223,0,NA,466,46600,100000,0.0116403006686,5.79937570943e-6,63132.22283275635
6120,112060089,2013-08-19,2,NA,NA,0.05474319,0,NA,466,46600,100000,0.0100810867154,5.02449902901e-6,54743.186082473025
15448,112040273,2013-08-19,2,NA,NA,0.05406835,0,NA,466,46600,100000,0.0153005498479,4.96610103371e-6,54068.3462924608
22177,{0B0643B5-7141-4939-BE01-6F6669698304},2013-08-19,2,NA,NA,0.05333623,0,03090101048015,436,43600,250000,0.012065631184,4.89812778759e-6,53336.22945617256
5514,112060327,2003-11-20,2,NA,NA,0.053,0,NA,466,46600,100000,0.0088864918613,4.85261349824e-6,52874.629852397135
13796,112059223,2003-11-20,2,NA,NA,0.052,0,NA,466,46600,100000,0.0120532867374,4.74907189198e-6,51726.20529770921
22166,{09EE5AF8-A1DD-41C5-88EB-E3B2F9568031},2013-08-19,2,NA,NA,0.04758164,0,03090101048257,436,43600,250000,0.00943021984087,4.36872171483e-6,47581.668365068734
1571,112058377,2013-08-19,2,NA,NA,0.04670579,0,NA,466,46600,50000,0.0091263426658,4.28987967176e-6,46705.78824941162
3439,112040107,2013-08-19,2,NA,NA,0.04448238,0,NA,466,46600,50000,0.00751598279679,4.08600761177e-6,44482.37476897612
1577,112059335,2013-08-19,2,NA,NA,0.04443778,0,NA,466,46600,50000,0.0117113202118,4.07969219342e-6,44437.77524821472
22798,{35189542-CD02-49CF-AB08-18A5B1A55918},2013-10-19,2,NA,NA,0.0440265,0,NA,466,46600,50000,0.0125518667351,4.04075992316e-6,44026.49792813277
22131,{48459ED2-8568-4331-9EC5-D1B5A999D8E5},2013-08-19,2,NA,NA,0.04399543,0,03090101047968,436,43603,250000,0.0151529624509,4.04109469127e-6,43995.43153520627
15540,112058255,2003-11-20,2,NA,NA,0.043,0,NA,466,46600,50000,0.00840653491261,3.92019456561e-6,42680.91499078598
16080,112058383,2013-08-19,2,NA,NA,0.04267139,0,NA,466,46600,50000,0.00751206421599,3.91929108833e-6,42671.39042433578
6711,112057639,2013-08-19,2,NA,NA,0.04247296,0,NA,466,46600,50000,0.00828296152808,3.90167277833e-6,42472.963706139475
21439,{43330809-6A2F-4A45-817F-26C84EE0FC54},2013-08-19,2,NA,NA,0.04106875,0,03090101047990,436,43600,250000,0.0099419203996,3.77192558209e-6,41068.748771541286
12874,112040091,2013-08-19,2,NA,NA,0.0409582,0,NA,466,46600,50000,0.00718235050238,3.76234263722e-6,40958.196681454865
17456,112057525,2013-08-19,2,NA,NA,0.03974358,0,NA,466,46600,50000,0.00811329066348,3.65098324729e-6,39743.5765636391
22182,{372C1954-6384-4CAC-BCE9-ABAC715A3880},2013-08-19,2,NA,NA,0.03912917,0,NA,466,46600,50000,0.0181552162067,3.59321847288e-6,39129.195029243245
15551,112059841,2003-11-20,2,NA,NA,0.059,0,NA,466,46600,100000,0.00869293335686,5.39900702765e-6,39000.141909440514
8911,112040663,2013-08-19,2,NA,NA,0.03877423,0,NA,466,46600,50000,0.00708573922154,3.5602379045e-6,38774.235036673956
2599,112040423,2013-08-19,2,NA,NA,0.03868929,0,03090101033803,436,43600,250000,0.00886422111098,3.55295432892e-6,38689.293362565535
22203,{3EDA173B-9AD2-427C-9FF6-1091E6BCDE65},2013-08-19,2,NA,NA,0.03758681,0,NA,466,46600,50000,0.0146701997998,3.45153808823e-6,37586.76101058023
9463,112040219,2013-08-19,2,NA,NA,0.0351692,0,NA,466,46600,50000,0.00796059837966,3.23011783444e-6,35169.19690004666
