OBJECTID,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,Visibility,Shape_Leng,Shape_Area,area_m2
5253,147306242,2006-04-14,2,NA,NA,0.012,0,10160002007607,390,39001,100000,0.00532129819136,1.44166653772e-6,12160.034734142246
318,147304898,2006-04-14,2,NA,NA,0.012,0,10160002006476,390,39004,100000,0.00479856084069,1.4406021822e-6,12132.658270516898
3449,147305121,2006-04-14,2,NA,NA,0.012,0,10160002006666,390,39004,100000,0.00452972947739,1.43791800443e-6,12113.718332597782
911,147305098,2006-04-14,2,NA,NA,0.012,0,10160002006646,390,39001,100000,0.00485221104855,1.43462350667e-6,12085.042380850064
3510,147304991,2006-04-14,2,NA,NA,0.012,0,10160002006554,390,39004,100000,0.00446504389626,1.42753962445e-6,12024.050295891459
5499,147305881,2006-04-14,2,NA,NA,0.012,0,10160002007317,390,39004,100000,0.00627352286825,1.41821258893e-6,11957.232013531037
5604,147305172,2006-04-14,2,NA,NA,0.012,0,10160002006705,390,39004,100000,0.005783486269,1.41630683118e-6,11932.47177444717
721,147306154,2006-04-14,2,NA,NA,0.012,0,10160002007541,390,39004,100000,0.0052972377052,1.41234705561e-6,11910.972993375923
1535,147305349,2006-04-14,2,NA,NA,0.012,0,10160002006853,390,39001,100000,0.00693294521226,1.4095819556e-6,11878.297922323458
6428,147305122,2006-04-14,2,NA,NA,0.012,0,10160002006667,390,39001,100000,0.00545123085773,1.40353618897e-6,11823.918859368423
2037,147306087,2006-04-14,2,NA,NA,0.012,0,10160002007486,390,39001,100000,0.00482180442907,1.39516986897e-6,11765.920906687155
724,147306426,2006-04-14,2,NA,NA,0.012,0,10160002007747,390,39004,100000,0.00493340739319,1.38280345128e-6,11667.293021180958
2634,147305108,2006-04-14,2,NA,NA,0.012,0,10160002006655,390,39004,100000,0.00466453781844,1.38377054905e-6,11657.090921290117
3128,147306053,2006-04-14,2,NA,NA,0.011,0,10160002007461,390,39001,100000,0.00642219322731,1.36199146244e-6,11485.669861084934
3341,147306286,2006-04-14,2,NA,NA,0.011,0,10160002007641,390,39004,100000,0.00722851917887,1.35844719577e-6,11458.873384793289
4025,147306065,2006-04-14,2,NA,NA,0.011,0,10160002007471,390,39004,100000,0.00508806358768,1.356635858e-6,11439.758727853186
5238,147305470,2006-04-14,2,NA,NA,0.011,0,10160002006957,390,39004,100000,0.00520665145039,1.35534832021e-6,11422.94048591284
3120,147305497,2006-04-14,2,NA,NA,0.011,0,10160002006981,390,39004,100000,0.00469514478087,1.34817160915e-6,11362.177883582292
4999,147306354,2006-04-14,2,NA,NA,0.011,0,10160002007690,390,39004,100000,0.00635961105902,1.34574436694e-6,11352.526007914537
3824,147304618,2006-04-14,2,NA,NA,0.011,0,10160002006233,390,39004,100000,0.00587930283616,1.33831455139e-6,11267.939527455717
4373,147305850,2006-04-14,2,NA,NA,0.011,0,10160002007288,390,39004,100000,0.0069355602505,1.33155505144e-6,11225.929160873158
7321,147306544,2006-04-14,2,NA,NA,0.011,0,10160002002590,390,39001,100000,0.00430492914534,1.32359858036e-6,11169.639089035802
3468,147306360,2006-04-14,2,NA,NA,0.011,0,10160002007693,390,39004,100000,0.00639806782608,1.32307081816e-6,11162.484004598111
2030,147305670,2006-04-14,2,NA,NA,0.011,0,10160002007129,390,39004,100000,0.00559554027608,1.32253554477e-6,11147.988935519948
1542,147305840,2006-04-14,2,NA,NA,0.011,0,10160002007280,390,39004,100000,0.00451173320191,1.29564538042e-6,10923.53881714656
2033,147305906,2006-04-14,2,NA,NA,0.011,0,10160002007338,390,39001,100000,0.00464159734633,1.28923845156e-6,10870.837535333383
1912,147306120,2006-04-14,2,NA,NA,0.011,0,10160002007510,390,39004,100000,0.00474707032434,1.27838653604e-6,10780.57528761185
