OBJECTID,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,Visibility,Shape_Leng,Shape_Area,area_m2
1715,141007061,2021-03-25,2,00598537,Barre Town Reservoir,0.01682414,0,01080204001155,390,39004,100000,0.00653556720147,1.84079108315e-6,16824.14287464928
332,141007069,2021-03-25,2,NA,NA,0.01676198,0,01080204001160,390,39004,250000,0.00836859751755,1.83435621877e-6,16761.983710108052
866,136019678,2005-06-06,2,NA,NA,0.017,0,NA,466,46600,5000000,0.00678419054022,1.82834785871e-6,16691.82143779937
1611,141007024,2005-10-04,2,NA,NA,0.017,0,01080204003846,390,39004,100000,0.00657267375661,1.80935122549e-6,16528.741209055344
1674,141006914,2005-10-04,2,NA,NA,0.016,0,01080204003756,390,39004,250000,0.0206177538516,1.78962298112e-6,16341.83874329361
1607,141009082,2005-10-04,2,NA,NA,0.016,0,NA,466,46600,50000,0.00546273012614,1.71329023248e-6,15669.700570639849
244,141007037,2005-10-04,2,NA,NA,0.015,0,01080204003855,390,39004,500000,0.00681129637665,1.69518754581e-6,15483.722749670094
1600,141009043,2005-10-04,2,NA,NA,0.015,0,NA,466,46600,50000,0.00501915838771,1.69272033478e-6,15479.96554808593
313,141008927,2005-10-04,2,NA,NA,0.015,0,NA,466,46600,2000000,0.00572090734917,1.67818700367e-6,15334.422551099211
1620,141009114,2005-10-04,2,NA,NA,0.015,0,NA,466,46600,50000,0.0058367786398,1.65409091485e-6,15128.641901487485
1641,141009095,2005-10-04,2,NA,NA,0.015,0,NA,466,46600,50000,0.00593100436451,1.65305086601e-6,15119.444475919008
1569,141008899,2005-10-04,2,NA,NA,0.014,0,NA,466,46600,50000,0.00552324703752,1.55704837961e-6,14228.953612642043
869,141006842,2005-10-04,2,NA,NA,0.014,0,01080204003706,390,39004,100000,0.00623817615176,1.51080137308e-6,13786.122490448397
67,136019607,2005-06-06,2,NA,NA,0.014,0,NA,466,46600,5000000,0.00695603344714,1.4897284398e-6,13593.871081498917
1644,141008936,2005-10-04,2,NA,NA,0.013,0,NA,466,46600,50000,0.00581596303323,1.47121763095e-6,13446.63019621931
